PPN	GND-ID	GND-Name	GND-JSON	Kategorie	Rolle	Name	Bemerkung	
366691848	http://d-nb.info/gnd/1204381216	Mpoyi, Joe	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1204381216","_standard":"text":"Mpoyi, Joe"},"conceptName":"Mpoyi, Joe"}	028E	$B:	Mpoyi, Joe		
366693581	http://d-nb.info/gnd/1034715895	Orchestre Minzoto (Musikgruppe)	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1034715895","_standard":"text":"Orchestre Minzoto (Musikgruppe)"},"conceptName":"Orchestre Minzoto (Musikgruppe)"}	029E	$B:	Orchestre Minzoto		
367460890	http://d-nb.info/gnd/1012128296	Abeti	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1012128296","_standard":"text":"Abeti"},"conceptName":"Abeti"}	028E	$B:	Abeti	1951-1994	
368951790	http://d-nb.info/gnd/1034623648	Yenga-Yenga, Junior	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1034623648","_standard":"text":"Yenga-Yenga, Junior"},"conceptName":"Yenga-Yenga, Junior"}	028A	$4:cmp	Yenga-Yenga, Junior	19XX-2011	
368951790	http://d-nb.info/gnd/1034623648	Yenga-Yenga, Junior	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1034623648","_standard":"text":"Yenga-Yenga, Junior"},"conceptName":"Yenga-Yenga, Junior"}	028C	$4:prf	Yenga-Yenga, Junior	19XX-2011	
368951790	http://d-nb.info/gnd/1081465131	Trio los Julemo (Musikgruppe)	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1081465131","_standard":"text":"Trio los Julemo (Musikgruppe)"},"conceptName":"Trio los Julemo (Musikgruppe)"}	029F	$4:prf	Trio los Julemo		
368952886	http://d-nb.info/gnd/1081465867	Bitshou, Celi	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1081465867","_standard":"text":"Bitshou, Celi"},"conceptName":"Bitshou, Celi"}	028A	$4:cmp	Bitshou, Celi	1943-	
368952886	http://d-nb.info/gnd/1081465867	Bitshou, Celi	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1081465867","_standard":"text":"Bitshou, Celi"},"conceptName":"Bitshou, Celi"}	028C	$4:prf	Bitshou, Celi	1943-	
368983501	http://d-nb.info/gnd/1081510226	Djo El	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1081510226","_standard":"text":"Djo El"},"conceptName":"Djo El"}	028A	$4:cmp	Djo El		
368983501	http://d-nb.info/gnd/1081510226	Djo El	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1081510226","_standard":"text":"Djo El"},"conceptName":"Djo El"}	028C	$4:prf	Djo El		
368983501	http://d-nb.info/gnd/1034115146	Grand Zaiko Wawa (Musikgruppe)	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1034115146","_standard":"text":"Grand Zaiko Wawa (Musikgruppe)"},"conceptName":"Grand Zaiko Wawa (Musikgruppe)"}	029F	$4:prf	Grand Zaiko Wawa		
368993736	http://d-nb.info/gnd/1081521333	Bidens, Sec	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1081521333","_standard":"text":"Bidens, Sec"},"conceptName":"Bidens, Sec"}	028A	$4:cmp	Bidens, Sec	1954-	
368993736	http://d-nb.info/gnd/1081521333	Bidens, Sec	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1081521333","_standard":"text":"Bidens, Sec"},"conceptName":"Bidens, Sec"}	028C	$4:prf	Bidens, Sec	1954-	
368994767	http://d-nb.info/gnd/13543159X	Nyboma	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/13543159X","_standard":"text":"Nyboma"},"conceptName":"Nyboma"}	028A	$4:cmp	Nyboma	1952-	
368994767	http://d-nb.info/gnd/135819202	Mansiamina, Bopol	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/135819202","_standard":"text":"Mansiamina, Bopol"},"conceptName":"Mansiamina, Bopol"}	028C	$4:cmp	Mansiamina, Bopol	1949-	
368994767	http://d-nb.info/gnd/105216076X	Mbenza, Syran	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/105216076X","_standard":"text":"Mbenza, Syran"},"conceptName":"Mbenza, Syran"}	028C	$4:cmp	Mbenza, Syran	1950-	
368994767	http://d-nb.info/gnd/1060116375	Wuta Mayi	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1060116375","_standard":"text":"Wuta Mayi"},"conceptName":"Wuta Mayi"}	028C	$4:cmp	Wuta Mayi	1949-	
368994767	http://d-nb.info/gnd/1078424233	Quatres Étoiles - Four Stars (Musikgruppe)	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1078424233","_standard":"text":"Quatres Étoiles - Four Stars (Musikgruppe)"},"conceptName":"Quatres Étoiles - Four Stars (Musikgruppe)"}	029F	$4:prf	Quatres Étoiles - Four Stars		
369259599	http://d-nb.info/gnd/1022218875	Bozi Boziana	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1022218875","_standard":"text":"Bozi Boziana"},"conceptName":"Bozi Boziana"}	028A	$4:cmp	Bozi Boziana	1952-	
369259599	http://d-nb.info/gnd/1081905883	Wally	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1081905883","_standard":"text":"Wally"},"conceptName":"Wally"}	028C	$4:cmp	Wally		
369259599	http://d-nb.info/gnd/1070828408	Mukangi, Déesse	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1070828408","_standard":"text":"Mukangi, Déesse"},"conceptName":"Mukangi, Déesse"}	028C	$4:cmp	Mukangi, Déesse		
369259599	http://d-nb.info/gnd/1022218875	Bozi Boziana	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1022218875","_standard":"text":"Bozi Boziana"},"conceptName":"Bozi Boziana"}	028C	$4:prf	Bozi Boziana	1952-	
369259599	http://d-nb.info/gnd/102221957X	Anti Choc (Musikgruppe)	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/102221957X","_standard":"text":"Anti Choc (Musikgruppe)"},"conceptName":"Anti Choc (Musikgruppe)"}	029F	$4:prf	Anti Choc		
36926228X	http://d-nb.info/gnd/1022218875	Bozi Boziana	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1022218875","_standard":"text":"Bozi Boziana"},"conceptName":"Bozi Boziana"}	028A	$4:cmp	Bozi Boziana	1952-	
36926228X	http://d-nb.info/gnd/1022218875	Bozi Boziana	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1022218875","_standard":"text":"Bozi Boziana"},"conceptName":"Bozi Boziana"}	028C	$4:prf	Bozi Boziana	1952-	
36926228X	http://d-nb.info/gnd/103491118X	Detta, Jolie	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/103491118X","_standard":"text":"Detta, Jolie"},"conceptName":"Detta, Jolie"}	028C	$4:prf	Detta, Jolie	1968-2008	
36926228X	http://d-nb.info/gnd/1070828408	Mukangi, Déesse	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1070828408","_standard":"text":"Mukangi, Déesse"},"conceptName":"Mukangi, Déesse"}	028C	$4:prf	Mukangi, Déesse		
36926228X	http://d-nb.info/gnd/102221957X	Anti Choc (Musikgruppe)	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/102221957X","_standard":"text":"Anti Choc (Musikgruppe)"},"conceptName":"Anti Choc (Musikgruppe)"}	029F	$4:prf	Anti Choc		
369276930	http://d-nb.info/gnd/134756150	Munan, Maika	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/134756150","_standard":"text":"Munan, Maika"},"conceptName":"Munan, Maika"}	028A	$4:cmp	Munan, Maika		
369276930	http://d-nb.info/gnd/134756150	Munan, Maika	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/134756150","_standard":"text":"Munan, Maika"},"conceptName":"Munan, Maika"}	028C	$4:prf	Munan, Maika		
369290917	http://d-nb.info/gnd/107824085X	Wawali	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/107824085X","_standard":"text":"Wawali"},"conceptName":"Wawali"}	028A	$4:cmp	Wawali		
369290917	http://d-nb.info/gnd/107824085X	Wawali	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/107824085X","_standard":"text":"Wawali"},"conceptName":"Wawali"}	028C	$4:prf	Wawali		
369290917	http://d-nb.info/gnd/1081928204	Generation Soukouss Enzenzé (Musikgruppe)	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1081928204","_standard":"text":"Generation Soukouss Enzenzé (Musikgruppe)"},"conceptName":"Generation Soukouss Enzenzé (Musikgruppe)"}	029F	$4:prf	Generation Soukouss Enzenzé		
369685121	http://d-nb.info/gnd/1034540041	Lipordo, Abeba	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1034540041","_standard":"text":"Lipordo, Abeba"},"conceptName":"Lipordo, Abeba"}	028A	$4:cmp	Lipordo, Abeba		
369685121	http://d-nb.info/gnd/1034540041	Lipordo, Abeba	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1034540041","_standard":"text":"Lipordo, Abeba"},"conceptName":"Lipordo, Abeba"}	028C	$4:prf	Lipordo, Abeba		
369685121	http://d-nb.info/gnd/3041004-6	Viva la Musica	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3041004-6","_standard":"text":"Viva la Musica"},"conceptName":"Viva la Musica"}	029F	$4:prf	Viva la Musica		
369688449	http://d-nb.info/gnd/1082251348	Chancelier Royce	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1082251348","_standard":"text":"Chancelier Royce"},"conceptName":"Chancelier Royce"}	028A	$4:cmp	Chancelier Royce		
369688449	http://d-nb.info/gnd/1082251348	Chancelier Royce	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1082251348","_standard":"text":"Chancelier Royce"},"conceptName":"Chancelier Royce"}	028C	$4:prf	Chancelier Royce		
369688449	http://d-nb.info/gnd/3041004-6	Viva la Musica	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3041004-6","_standard":"text":"Viva la Musica"},"conceptName":"Viva la Musica"}	029F	$4:prf	Viva la Musica		
36969838X	http://d-nb.info/gnd/1082258180	Tochino	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1082258180","_standard":"text":"Tochino"},"conceptName":"Tochino"}	028A	$4:cmp	Tochino		
36969838X	http://d-nb.info/gnd/1082258180	Tochino	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1082258180","_standard":"text":"Tochino"},"conceptName":"Tochino"}	028C	$4:prf	Tochino		
369754425	http://d-nb.info/gnd/1053680392	Moutouari, Pierre	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1053680392","_standard":"text":"Moutouari, Pierre"},"conceptName":"Moutouari, Pierre"}	028A	$4:cmp	Moutouari, Pierre	1950-	
369754425	http://d-nb.info/gnd/1053680392	Moutouari, Pierre	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1053680392","_standard":"text":"Moutouari, Pierre"},"conceptName":"Moutouari, Pierre"}	028C	$4:prf	Moutouari, Pierre	1950-	
369754425	http://d-nb.info/gnd/1053744277	Moutouari, Michaelle	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1053744277","_standard":"text":"Moutouari, Michaelle"},"conceptName":"Moutouari, Michaelle"}	028C	$4:prf	Moutouari, Michaelle		
369761944	http://d-nb.info/gnd/1062938496	Kiese, Yakini	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1062938496","_standard":"text":"Kiese, Yakini"},"conceptName":"Kiese, Yakini"}	028A	$4:cmp	Kiese, Yakini		
369761944	http://d-nb.info/gnd/1062938496	Kiese, Yakini	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1062938496","_standard":"text":"Kiese, Yakini"},"conceptName":"Kiese, Yakini"}	028C	$4:prf	Kiese, Yakini		
369761944	http://d-nb.info/gnd/1023168456	Olomidé, Koffi	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1023168456","_standard":"text":"Olomidé, Koffi"},"conceptName":"Olomidé, Koffi"}	028C	$4:prf	Olomidé, Koffi	1956-	
369772830	http://d-nb.info/gnd/1054104026	Pamomiel, André	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1054104026","_standard":"text":"Pamomiel, André"},"conceptName":"Pamomiel, André"}	028A	$4:cmp	Pamomiel, André		
369772830	http://d-nb.info/gnd/1054104026	Pamomiel, André	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1054104026","_standard":"text":"Pamomiel, André"},"conceptName":"Pamomiel, André"}	028C	$4:prf	Pamomiel, André		
370296729	http://d-nb.info/gnd/1083019333	Maray Maray	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1083019333","_standard":"text":"Maray Maray"},"conceptName":"Maray Maray"}	028A	$4:cmp	Maray Maray		
370296729	http://d-nb.info/gnd/1083019333	Maray Maray	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1083019333","_standard":"text":"Maray Maray"},"conceptName":"Maray Maray"}	028C	$4:sng	Maray Maray		
370296729	http://d-nb.info/gnd/1036118002	Josky	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1036118002","_standard":"text":"Josky"},"conceptName":"Josky"}	028C	$4:sng	Josky	1949-2021	
370296729	http://d-nb.info/gnd/1034496190	Kisangani, Ndjeinga Espérant	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1034496190","_standard":"text":"Kisangani, Ndjeinga Espérant"},"conceptName":"Kisangani, Ndjeinga Espérant"}	028C	$4:sng	Kisangani, Ndjeinga Espérant		
370298101	http://d-nb.info/gnd/1022218875	Bozi Boziana	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1022218875","_standard":"text":"Bozi Boziana"},"conceptName":"Bozi Boziana"}	028C	$4:prf	Bozi Boziana	1952-	
370298101	http://d-nb.info/gnd/102221957X	Anti Choc (Musikgruppe)	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/102221957X","_standard":"text":"Anti Choc (Musikgruppe)"},"conceptName":"Anti Choc (Musikgruppe)"}	029F	$4:prf	Anti Choc		
370528603	http://d-nb.info/gnd/1034537628	Ferré, Modogo Gianfranco	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1034537628","_standard":"text":"Ferré, Modogo Gianfranco"},"conceptName":"Ferré, Modogo Gianfranco"}	028A	$4:cmp	Ferré, Modogo Gianfranco	1957-	
370528603	http://d-nb.info/gnd/1034537628	Ferré, Modogo Gianfranco	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1034537628","_standard":"text":"Ferré, Modogo Gianfranco"},"conceptName":"Ferré, Modogo Gianfranco"}	028C	$4:prf	Ferré, Modogo Gianfranco	1957-	
370528603	http://d-nb.info/gnd/3041004-6	Viva la Musica	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3041004-6","_standard":"text":"Viva la Musica"},"conceptName":"Viva la Musica"}	029F	$4:prf	Viva la Musica		
370534409	http://d-nb.info/gnd/1022218875	Bozi Boziana	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1022218875","_standard":"text":"Bozi Boziana"},"conceptName":"Bozi Boziana"}	028A	$4:cmp	Bozi Boziana	1952-	
370534409	http://d-nb.info/gnd/1022218875	Bozi Boziana	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1022218875","_standard":"text":"Bozi Boziana"},"conceptName":"Bozi Boziana"}	028C	$4:sng	Bozi Boziana	1952-	
370534409	http://d-nb.info/gnd/103491118X	Detta, Jolie	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/103491118X","_standard":"text":"Detta, Jolie"},"conceptName":"Detta, Jolie"}	028C	$4:sng	Detta, Jolie	1968-2008	
370534409	http://d-nb.info/gnd/3017839-3	Choc Stars (Musikgruppe)	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3017839-3","_standard":"text":"Choc Stars (Musikgruppe)"},"conceptName":"Choc Stars (Musikgruppe)"}	029F	$4:itr	Choc Stars		
370534409	http://d-nb.info/gnd/3059219-7	Zaïko Langa Langa (Musikgruppe)	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3059219-7","_standard":"text":"Zaïko Langa Langa (Musikgruppe)"},"conceptName":"Zaïko Langa Langa (Musikgruppe)"}	029F	$4:itr	Zaïko Langa Langa		
370534409	http://d-nb.info/gnd/102221957X	Anti Choc (Musikgruppe)	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/102221957X","_standard":"text":"Anti Choc (Musikgruppe)"},"conceptName":"Anti Choc (Musikgruppe)"}	029F	$4:itr	Anti Choc		
371169119	http://d-nb.info/gnd/1033774871	Bembo, Lita	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1033774871","_standard":"text":"Bembo, Lita"},"conceptName":"Bembo, Lita"}	028A	$4:cmp	Bembo, Lita	1949-	
371169119	http://d-nb.info/gnd/1033774871	Bembo, Lita	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1033774871","_standard":"text":"Bembo, Lita"},"conceptName":"Bembo, Lita"}	028C	$4:prf	Bembo, Lita	1949-	
371169119	http://d-nb.info/gnd/10129004-4	Stukas (Musikgruppe)	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/10129004-4","_standard":"text":"Stukas (Musikgruppe)"},"conceptName":"Stukas (Musikgruppe)"}	029F	$4:prf	Stukas		
374342415	http://d-nb.info/gnd/1023168456	Olomidé, Koffi	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1023168456","_standard":"text":"Olomidé, Koffi"},"conceptName":"Olomidé, Koffi"}	028A	$4:cmp	Olomidé, Koffi	1956-	
374342415	http://d-nb.info/gnd/1023168456	Olomidé, Koffi	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1023168456","_standard":"text":"Olomidé, Koffi"},"conceptName":"Olomidé, Koffi"}	028C	$4:prf	Olomidé, Koffi	1956-	
377707171	http://d-nb.info/gnd/1079822712	Rigo Star	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1079822712","_standard":"text":"Rigo Star"},"conceptName":"Rigo Star"}	028C	$4:prf	Rigo Star		
377707171	http://d-nb.info/gnd/1023168456	Olomidé, Koffi	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1023168456","_standard":"text":"Olomidé, Koffi"},"conceptName":"Olomidé, Koffi"}	028C	$4:prf	Olomidé, Koffi	1956-	
377709239	http://d-nb.info/gnd/1034496190	Kisangani, Ndjeinga Espérant	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1034496190","_standard":"text":"Kisangani, Ndjeinga Espérant"},"conceptName":"Kisangani, Ndjeinga Espérant"}	028C	$4:prf	Kisangani, Ndjeinga Espérant		
377709239	http://d-nb.info/gnd/1023168456	Olomidé, Koffi	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1023168456","_standard":"text":"Olomidé, Koffi"},"conceptName":"Olomidé, Koffi"}	028C	$4:prf	Olomidé, Koffi	1956-	
377709239	http://d-nb.info/gnd/105474016X	Dalienst, Ntesa	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/105474016X","_standard":"text":"Dalienst, Ntesa"},"conceptName":"Dalienst, Ntesa"}	028C	$4:prf	Dalienst, Ntesa	1946-	
377709239	http://d-nb.info/gnd/1036118002	Josky	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1036118002","_standard":"text":"Josky"},"conceptName":"Josky"}	028C	$4:prf	Josky	1949-2021	
386978891	http://d-nb.info/gnd/1070876070	M'bilia, Casimir	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1070876070","_standard":"text":"M'bilia, Casimir"},"conceptName":"M'bilia, Casimir"}	028C	$4:prf	M'bilia, Casimir		
386978891	http://d-nb.info/gnd/			028C	$4:prf	Becaud, Justin		
386978891	http://d-nb.info/gnd/3072134-9	Ry-Co Jazz	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3072134-9","_standard":"text":"Ry-Co Jazz"},"conceptName":"Ry-Co Jazz"}	029F	$4:prf	Ry-Co Jazz		
395836522	http://d-nb.info/gnd/1059791587	Passy-Jo, Musiker	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1059791587","_standard":"text":"Passy-Jo, Musiker"},"conceptName":"Passy-Jo, Musiker"}	028A	$4:cmp	Passy-Jo <Musiker>		
395836522	http://d-nb.info/gnd/1059791587	Passy-Jo, Musiker	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1059791587","_standard":"text":"Passy-Jo, Musiker"},"conceptName":"Passy-Jo, Musiker"}	028C	$4:prf	Passy-Jo <Musiker>		
395836522	http://d-nb.info/gnd/1119161444	Kass-Kass	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1119161444","_standard":"text":"Kass-Kass"},"conceptName":"Kass-Kass"}	029F	$4:prf	Kass-Kass		
395858003	http://d-nb.info/gnd/1119185483	Zao	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1119185483","_standard":"text":"Zao"},"conceptName":"Zao"}	028A	$4:cmp	Zao	1953-	
